Latitude,Longitude,name,distance,address,telephone,rating,open_true
43.686668,-79.393756,Bombay Roti,208,"1404 Yonge St, Toronto ON M4T 1Y5",(647) 345-7684,,True
43.648798,-79.397257,My Roti Place,837,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.644736,-79.390579,Aanch - Modernistic Indian Cuisine,415,"259 Wellington St W, Toronto ON M5V 3P9",(416) 599-0513,6.8,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,604,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.650793,-79.476817,Bukhara Grill,925,"2241A Bloor St W (Runnymede & Bloor), Toronto ON M6S 1N7",(416) 551-5199,7.0,True
43.648864,-79.484734,Durbar Indian Cuisine,263,"2469 Bloor St W (Jane and Bloor), Toronto ON M6S 1P7",(416) 762-4441,,True
43.6506,-79.477908,Queen's Pasta Café,843,"2263 Bloor St W, Toronto ON M6S 1N8",(416) 766-0993,8.1,True
43.728906,-79.403025,Biryaniwalla,80,"3241 Yonge St, Toronto ON M4N 2L5",,,False
43.731361,-79.404026,My Roti Place,371,"3334 Yonge St, Toronto ON M4N 2M4",(416) 489-7684,,True
43.73211,-79.402225,Burger Grill + Wine Bar,448,"3391 Yonge St, Toronto ON M4N 2M8",,,True
43.650192,-79.388877,Little India Restaurant,231,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.648798,-79.397257,My Roti Place,834,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,661,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.6467,-79.419921,Indian Grill,378,"108 Ossington Ave, Toronto ON M6J 2Z4",(647) 503-3878,,True
43.639442,-79.421704,6Ixtriangles,508,"127 Jefferson Ave (King St W), Toronto ON M6K 3E4",(416) 539-0555,,True
43.638768,-79.416315,Maurya East Indian Cuisine - Liberty Village,752,"150 E Liberty St, Toronto ON M6K 3R5",(647) 347-7002,,True
43.648864,-79.484734,Durbar Indian Cuisine,689,"2469 Bloor St W (Jane and Bloor), Toronto ON M6S 1P7",(416) 762-4441,,True
43.650893,-79.49387,The Old Mill Flower and Gift Shoppe,186,"21 Old Mill Rd (at Bloor St. W.), Toronto ON M8X 1G5",(416) 236-2641,7.5,True
43.649107,-79.484493,Bryden's Inc,700,"2455 Bloor St W (at Jane St.), Toronto ON M6S 1P7",(416) 760-8069,7.7,True
43.648798,-79.397257,My Roti Place,980,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.644736,-79.390579,Aanch - Modernistic Indian Cuisine,889,"259 Wellington St W, Toronto ON M5V 3P9",(416) 599-0513,6.8,True
43.647585,-79.40314,Roti Mahal,888,"554 Queen St W, Toronto ON M5V 2B5",(416) 546-9404,,True
43.666889,-79.369184,Butter Chicken Factory,1002,"556 Parliament St (at Prospect St.), Toronto ON M4X 1P6",(416) 964-7583,8.4,True
43.667943,-79.385626,Kothur Indian Cuisine,893,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,False
43.661085,-79.38575,Colaba Junction,540,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,True
43.689779,-79.295391,Danforth Roti Shop,641,"2844 Danforth Ave (Dawes Road), Toronto ON M4C 1M1",(416) 690-1308,,True
43.690941,-79.290147,Sizzling Tandoori,918,"3030 Danforth Ave, East York ON M4C 1N2",(416) 901-6363,,True
43.688814,-79.29945,Poonan Delite Indian Restaurant,598,"2658 Danforth Ave, Toronto ON M4C 1L7",(416) 690-7406,,True
43.728906,-79.403025,Biryaniwalla,411,"3241 Yonge St, Toronto ON M4N 2L5",,,False
43.731361,-79.404026,My Roti Place,702,"3334 Yonge St, Toronto ON M4N 2M4",(416) 489-7684,,True
43.716867,-79.400166,C'est Bon Authentic Chinese Cuisine,966,"2685 Yonge St (at Blythwood Rd), Toronto ON M4N 2H8",(416) 932-2811,6.7,True
43.707981,-79.393364,Banjara Indian Cuisine,451,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,True
43.706943,-79.396054,Aafrien,241,"55 Eglinton Ave E, Toronto ON M4P 1G8",(416) 482-3434,,True
43.707915,-79.393494,Chowrasta Indian Cuisine,439,"164 Eglinton Ave E, Toronto ON M4P 1G4",(416) 486-6644,,True
43.639442,-79.421704,6Ixtriangles,198,"127 Jefferson Ave (King St W), Toronto ON M6K 3E4",(416) 539-0555,,True
43.638768,-79.416315,Maurya East Indian Cuisine - Liberty Village,262,"150 E Liberty St, Toronto ON M6K 3R5",(647) 347-7002,,True
43.641873,-79.411437,My Roti Place,753,"901 King St W (at Strachan Ave), Toronto ON M5V 3H5",(647) 295-9446,,True
43.707781,-79.343343,Faley Restaurant,995,"62 Overlea Blvd (Thorncliffe Park Dr), Toronto ON M4H 1C4",(416) 423-3222,6.7,True
43.707833,-79.343398,Bamiyan Kabob,967,"62 Overlea Blvd (at Don Mills Rd), Toronto ON M4H 1C4",(416) 429-7514,8.0,True
43.70854,-79.310185,Truly India,382,"979 O'Connor Dr (O'Connor Dr & St. Clair Ave), Toronto ON M4B 2T1",(647) 872-9979,,True
43.705707,-79.312874,Jawny Bakers,189,"804 O'Connor Dr (St Clair E), Toronto ON M4B 2S9",(416) 285-1165,7.9,True
43.638768,-79.416315,Maurya East Indian Cuisine - Liberty Village,744,"150 E Liberty St, Toronto ON M6K 3R5",(647) 347-7002,,True
43.641873,-79.411437,My Roti Place,810,"901 King St W (at Strachan Ave), Toronto ON M5V 3H5",(647) 295-9446,,True
43.638479,-79.417204,Brazen Head Irish Pub,768,"165 E. Liberty St (at Lynn Williams St.), Toronto ON M6K 3K4",(416) 535-8787,6.2,True
43.658606,-79.350195,Good Karma Queen East,519,"689 Queen St E (Broadview Avenue), Toronto ON M4M 1G6",(416) 551-6152,,True
43.658843,-79.34925,Indian Spice Room,599,"717 1/2 Queen St E, Toronto ON M4M 1H1",(647) 349-1009,,True
43.655932,-79.36389,Adda Bistro Kitchen & Bar,619,"366 Queen St E, Toronto ON M5A 1T1",(647) 393-3164,,True
43.731361,-79.404026,My Roti Place,69,"3334 Yonge St, Toronto ON M4N 2M4",(416) 489-7684,,True
43.728906,-79.403025,Biryaniwalla,351,"3241 Yonge St, Toronto ON M4N 2L5",,,False
43.73211,-79.402225,Burger Grill + Wine Bar,125,"3391 Yonge St, Toronto ON M4N 2M8",,,True
43.666889,-79.369184,Butter Chicken Factory,864,"556 Parliament St (at Prospect St.), Toronto ON M4X 1P6",(416) 964-7583,8.4,True
43.67183,-79.378481,Maja Indian Cuisine,984,"345 Bloor St E, Toronto ON M4W 3J6",(647) 350-7876,,False
43.668338,-79.369321,BBQ Chicken Factory,729,"292 Wellesley St E, Toronto ON M4X 1H1",(647) 352-7111,,True
43.686668,-79.393756,Bombay Roti,244,"1404 Yonge St, Toronto ON M4T 1Y5",(647) 345-7684,,True
43.689553,-79.395011,Ambiyan on Yonge,581,"1560 Yonge St, Toronto ON M4T 2S9",(416) 792-5656,,True
43.773878,-79.492063,Bamiyan Kabob,599,"4205 Keele St, Toronto ON M3J 3T8",(416) 650-0111,7.8,True
43.773907,-79.502382,York Lanes Mall,168,"4700 Keele St (btwn York Blvd  & Ian MacDonald Blvd), Toronto ON M3J 1P3",(416) 736-5788,5.6,True
43.685115,-79.316551,La Samoserie,305,"1904 Danforth Ave, Toronto ON M4C 1J4",,,False
43.684656,-79.318256,Cumin Fine Indian Kitchen,437,"1820 Danforth Ave, Toronto ON M4C 1H8",(647) 748-5522,,True
43.693145,-79.315759,Hakka Fire,757,"1235 Woodbine Ave (Lumsden Avenue), Toronto ON M4C 4E5",,,False
43.669902,-79.39576,The Host Fine Indian Cuisine,859,"14 Prince Arthur Ave (btwn Queen's Pk & St. George), Toronto ON M5R 1A9",(416) 962-4678,7.0,True
43.662017,-79.406146,Matha Roti,341,"141 Harbord St, Toronto ON M5S 1H1",(416) 966-6955,,True
43.665843,-79.406803,Indian Desire,372,"469 Bloor St W, Toronto ON M5S 1X9",(416) 519-0604,,True
43.650192,-79.388877,Little India Restaurant,137,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.648798,-79.397257,My Roti Place,829,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,485,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.648798,-79.397257,My Roti Place,876,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.644736,-79.390579,Aanch - Modernistic Indian Cuisine,945,"259 Wellington St W, Toronto ON M5V 3P9",(416) 599-0513,6.8,True
43.647585,-79.40314,Roti Mahal,698,"554 Queen St W, Toronto ON M5V 2B5",(416) 546-9404,,True
43.648545,-79.372114,Bindia Indian Bistro,825,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,True
43.639268,-79.385502,Indian Roti House,759,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,6.9,True
43.642113,-79.375672,My Dosa Place,97,"12 Queens Dr, Toronto ON M9N 2H4",(647) 350-3672,,False
43.641873,-79.411437,My Roti Place,301,"901 King St W (at Strachan Ave), Toronto ON M5V 3H5",(647) 295-9446,,True
43.638768,-79.416315,Maurya East Indian Cuisine - Liberty Village,398,"150 E Liberty St, Toronto ON M6K 3R5",(647) 347-7002,,True
43.646092,-79.408231,Curryish,819,"783 Queen St W, Toronto ON M6J 1G1",(416) 392-7837,,False
43.648798,-79.397257,My Roti Place,395,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.650192,-79.388877,Little India Restaurant,893,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,645,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.660845,-79.43149,Butter Chicken Roti,236,"1030 Bloor St W, Toronto ON M6H 1M2",,,False
43.654586,-79.435723,Mirch,635,"900 Dufferin St, Toronto ON M6H 4A9",(647) 748-0114,,True
43.659677,-79.436727,Teekam's Taste,205,"1160 Bloor St W, Toronto ON M6H 1N1",(416) 533-3688,,False
43.649288,-79.449834,Dil Se Indian Restaurant & Bar,703,"335 Roncesvalles Ave, Toronto ON M6R 2M8",(416) 532-4141,,True
43.647963,-79.449527,The Mercantile,647,"297 Roncesvalles Ave, Toronto ON M6R 2M3",(416) 531-7563,8.3,True
43.63757,-79.456551,Sunnyside Pavilion Cafe,819,"1755 Lake Shore Blvd W, Toronto ON M6S 5A3",,6.1,False
43.67721,-79.353003,Sher-E-Punjab Restaurant,785,"351 Danforth Ave (at Jackman Ave), Toronto ON M4K 1N7",(416) 465-2125,7.1,False
43.678024,-79.349,Kachiguda Junction,456,"505 Danforth (Logan), Toronto ON M4K 1P5",(416) 466-1555,,True
43.677691,-79.350226,Ministry of Government Service,560,"25 Morton Shulman Ave Main, North York ON M3M 0B1",(647) 340-5469,,False
43.641873,-79.411437,My Roti Place,684,"901 King St W (at Strachan Ave), Toronto ON M5V 3H5",(647) 295-9446,,True
43.638768,-79.416315,Maurya East Indian Cuisine - Liberty Village,850,"150 E Liberty St, Toronto ON M6K 3R5",(647) 347-7002,,True
43.646092,-79.408231,Curryish,1003,"783 Queen St W, Toronto ON M6J 1G1",(416) 392-7837,,False
43.644736,-79.390579,Aanch - Modernistic Indian Cuisine,952,"259 Wellington St W, Toronto ON M5V 3P9",(416) 599-0513,6.8,True
43.645579,-79.393658,Bar Hop,901,"391 King St W (at Charlotte St), Toronto ON M5V 1K1",(647) 352-7476,8.7,True
43.645275,-79.392441,Akira Back Toronto,933,"80 Blue Jays Way, Toronto ON M5V 2G3",(437) 800-5967,8.7,False
43.649903,-79.432962,Mumbai Tadka,57,"1532 Dundas St W, Toronto ON M6K 1T5",,,False
43.649715,-79.429379,Bhojan Alley,235,"1424 Dundas St W, Toronto ON M6J 1Y5",(416) 538-3443,,False
43.654586,-79.435723,Mirch,611,"900 Dufferin St, Toronto ON M6H 4A9",(647) 748-0114,,True
43.669776,-79.301879,Cinamon Indian Bistro,373,"1966A Queen St E (at Kenilworth Ave), Toronto ON M4L 1H8",(416) 519-4534,7.5,True
43.670354,-79.299304,Amma Roti House,165,"2014 Queen St E (across from Kew Gardens), Toronto ON M4L 1J3",(416) 944-1944,,True
43.672744,-79.287895,Outrigger Tap & Table,810,"2232 Queen St E, Toronto ON",(647) 748-2232,6.3,True
43.648545,-79.372114,Bindia Indian Bistro,875,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,True
43.661085,-79.38575,Colaba Junction,979,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,True
43.657256,-79.376052,Hurry Curry,198,"106 Mutual St, Toronto ON M5B 2R7",(416) 777-2879,,True
43.669776,-79.301879,Cinamon Indian Bistro,555,"1966A Queen St E (at Kenilworth Ave), Toronto ON M4L 1H8",(416) 519-4534,7.5,True
43.6664,-79.316826,Butter Chicken Roti,730,"1610 Queen St E (Coxwel), Toronto ON M4L 1G2",(647) 349-7684,,True
43.667359,-79.312862,Murphy's Law Irish Pub Inc,368,"1702 Queen St E (at Kingston Rd.), Toronto ON M4L 1G6",(416) 690-5516,6.8,True
43.669776,-79.301879,Cinamon Indian Bistro,727,"1966A Queen St E (at Kenilworth Ave), Toronto ON M4L 1H8",(416) 519-4534,7.5,True
43.667359,-79.312862,Murphy's Law Irish Pub Inc,979,"1702 Queen St E (at Kingston Rd.), Toronto ON M4L 1G6",(416) 690-5516,6.8,True
43.670354,-79.299304,Amma Roti House,813,"2014 Queen St E (across from Kew Gardens), Toronto ON M4L 1J3",(416) 944-1944,,True
43.676566,-79.456089,Honorary Consulate of the Kingdom of Cambodia in Ontario,164,"60 Caledonia Rd, Toronto ON M6E 4S4",(647) 533-9335,,False
43.677961,-79.443916,Pizza e Pazzi,927,"1182 Saint Clair Ave W, Toronto ON M6E 1B4",(647) 352-7882,8.1,False
43.641873,-79.411437,My Roti Place,201,"901 King St W (at Strachan Ave), Toronto ON M5V 3H5",(647) 295-9446,,True
43.646092,-79.408231,Curryish,595,"783 Queen St W, Toronto ON M6J 1G1",(416) 392-7837,,False
43.638768,-79.416315,Maurya East Indian Cuisine - Liberty Village,599,"150 E Liberty St, Toronto ON M6K 3R5",(647) 347-7002,,True
43.658843,-79.34925,Indian Spice Room,63,"717 1/2 Queen St E, Toronto ON M4M 1H1",(647) 349-1009,,True
43.659203,-79.348933,Siddhartha Cuisine,83,"734A Queen St E, Toronto ON M4M 1H2",(416) 463-4200,,True
43.658606,-79.350195,Good Karma Queen East,85,"689 Queen St E (Broadview Avenue), Toronto ON M4M 1G6",(416) 551-6152,,True
43.663179,-79.42181,Banjara Indian Cuisine,975,"796 Bloor St W (at Crawford St), Toronto ON M6G 1L7",(416) 963-9360,8.7,True
43.663179,-79.42181,Madras Masala,969,"796 Bloor St W, Toronto ON M6G 1L7",(647) 342-4359,7.8,True
43.672732,-79.413984,Annapurna Vegetarian Restaurant,584,"1085 Bathurst St, Toronto ON M5R 3G8",(416) 537-8513,7.2,True
43.648545,-79.372114,Bindia Indian Bistro,492,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,True
43.650796,-79.369713,Butter Chicken Roti,406,"201 King St, Toronto ON M9N 1L8",(416) 551-9933,,True
43.647934,-79.374354,Benares,520,"49 Front St E, Toronto ON M5E 1B3",(416) 955-9000,,True
43.666889,-79.369184,Butter Chicken Factory,753,"556 Parliament St (at Prospect St.), Toronto ON M4X 1P6",(416) 964-7583,8.4,True
43.655932,-79.36389,Adda Bistro Kitchen & Bar,618,"366 Queen St E, Toronto ON M5A 1T1",(647) 393-3164,,True
43.655637,-79.364872,Chachu's,628,"179 Parliament St (Queen), Toronto ON M5A 2Z4",,,False
43.68187,-79.329651,Not Just Butter Chicken,135,"1307 Danforth Ave, Toronto ON M4J 1M8",(416) 994-1972,,True
43.682393,-79.329406,Bancan Kitchen,182,"1328 Danforth Ave, Toronto ON M4J 1M9",(416) 469-0002,,True
43.679791,-79.3398,Danforth Dragon Restaurant,763,"861 Danforth Ave (East of Jones, south side), Toronto ON M4J 1L8",(416) 461-9238,7.8,True
43.65908,-79.348306,Punjabi by Nature,578,"782 Queen St E, Toronto ON M4M 1H4",(416) 465-7777,,False
43.659203,-79.348933,Siddhartha Cuisine,710,"734A Queen St E, Toronto ON M4M 1H2",(416) 463-4200,,True
43.658843,-79.34925,Indian Spice Room,754,"717 1/2 Queen St E, Toronto ON M4M 1H1",(647) 349-1009,,True
43.672665,-79.321041,Udupi Palace,843,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",(416) 405-8189,8.7,True
43.672278,-79.322523,Motimahal Restaurant Ltd,831,"1422 Gerrard St E (Coxwell), Toronto ON M4L 1Z6",(416) 461-3111,8.1,True
43.671871,-79.324283,Bombay Chowpatty,825,"1386 Gerrard St E, Toronto ON M4L 1Z2",(416) 405-8080,7.3,False
43.648545,-79.372114,Bindia Indian Bistro,135,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,True
43.650796,-79.369713,Butter Chicken Roti,337,"201 King St, Toronto ON M9N 1L8",(416) 551-9933,,True
43.647934,-79.374354,Benares,342,"49 Front St E, Toronto ON M5E 1B3",(416) 955-9000,,True
43.641873,-79.411437,My Roti Place,979,"901 King St W (at Strachan Ave), Toronto ON M5V 3H5",(647) 295-9446,,True
43.685115,-79.316551,La Samoserie,490,"1904 Danforth Ave, Toronto ON M4C 1J4",,,False
43.684656,-79.318256,Cumin Fine Indian Kitchen,625,"1820 Danforth Ave, Toronto ON M4C 1H8",(647) 748-5522,,True
43.688814,-79.29945,Poonan Delite Indian Restaurant,960,"2658 Danforth Ave, Toronto ON M4C 1L7",(416) 690-7406,,True
43.68112163005123,-79.42925333976746,Pukka,590,"778 St Clair Ave W (at Arlington Ave), Toronto ON M6C 1B6",(416) 342-1906,9.0,False
43.677961,-79.443916,Pizza e Pazzi,673,"1182 Saint Clair Ave W, Toronto ON M6E 1B4",(647) 352-7882,8.1,False
43.698371,-79.395763,Flaming Stove,235,"21 Davisville Ave (at Yonge St.), Toronto ON M4S 1G3",(416) 644-5051,7.0,True
43.700552,-79.396672,Khau Gully,502,"1991 Yonge St, Toronto ON M4S 1Z8",(647) 347-9993,5.6,True
43.697934,-79.388627,Palate Cafe,517,"250 Merton St, Toronto ON M4S 1B1",(416) 322-6030,,True
43.663179,-79.42181,Banjara Indian Cuisine,529,"796 Bloor St W (at Crawford St), Toronto ON M6G 1L7",(416) 963-9360,8.7,True
43.663179,-79.42181,Madras Masala,535,"796 Bloor St W, Toronto ON M6G 1L7",(647) 342-4359,7.8,True
43.660845,-79.43149,Butter Chicken Roti,863,"1030 Bloor St W, Toronto ON M6H 1M2",,,False
43.68112163005123,-79.42925333976746,Pukka,452,"778 St Clair Ave W (at Arlington Ave), Toronto ON M6C 1B6",(416) 342-1906,9.0,False
43.677961,-79.443916,Pizza e Pazzi,767,"1182 Saint Clair Ave W, Toronto ON M6E 1B4",(647) 352-7882,8.1,False
43.676566,-79.456089,Honorary Consulate of the Kingdom of Cambodia in Ontario,286,"60 Caledonia Rd, Toronto ON M6E 4S4",(647) 533-9335,,False
43.677961,-79.443916,Pizza e Pazzi,765,"1182 Saint Clair Ave W, Toronto ON M6E 1B4",(647) 352-7882,8.1,False
43.674776,-79.408277,Roti Cuisine of India,834,"308 Dupont St (at Walmer Rd.), Toronto ON M5R 1V9",(416) 968-9366,8.8,True
43.669902,-79.39576,The Host Fine Indian Cuisine,718,"14 Prince Arthur Ave (btwn Queen's Pk & St. George), Toronto ON M5R 1A9",(416) 962-4678,7.0,True
43.666262,-79.406449,Masala Guys,256,"384 Bloor St W (Dalton rd), Toronto ON M5S 1X2",(416) 901-3988,,False
43.648798,-79.397257,My Roti Place,89,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.650192,-79.388877,Little India Restaurant,782,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,735,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.666889,-79.369184,Butter Chicken Factory,387,"556 Parliament St (at Prospect St.), Toronto ON M4X 1P6",(416) 964-7583,8.4,True
43.667943,-79.385626,Kothur Indian Cuisine,939,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,False
43.669386,-79.385856,Suski Biriyani House,992,"15 Hayden St (nr Yonge St), Toronto ON M4Y 2P2",(416) 515-1957,6.6,True
43.650192,-79.388877,Little India Restaurant,532,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.648545,-79.372114,Bindia Indian Bistro,945,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,814,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.640793,-79.43627,Mother India,618,"1456 Queen St W (at Lansdowne), Toronto ON M6K 1M2",(416) 588-4634,8.1,True
43.640255,-79.437492,Om Restaurant,495,"1439 Queen St W, Toronto ON M6R 1A1",(416) 532-3901,7.7,True
43.640413,-79.436863,Glory of India,584,"1407 Queen St W, Toronto ON M6K 1M3",(647) 349-5679,7.1,True
43.654586,-79.435723,Mirch,444,"900 Dufferin St, Toronto ON M6H 4A9",(647) 748-0114,,True
43.660845,-79.43149,Butter Chicken Roti,599,"1030 Bloor St W, Toronto ON M6H 1M2",,,False
43.649715,-79.429379,Bhojan Alley,635,"1424 Dundas St W, Toronto ON M6J 1Y5",(416) 538-3443,,False
43.682373,-79.420391,Raahi Modern Indian Kitchen & Bar,564,"543 St Clair Ave W, Toronto ON M6C 1A3",,,False
43.6467,-79.419921,Indian Grill,397,"108 Ossington Ave, Toronto ON M6J 2Z4",(647) 503-3878,,True
43.641873,-79.411437,My Roti Place,429,"901 King St W (at Strachan Ave), Toronto ON M5V 3H5",(647) 295-9446,,True
43.638768,-79.416315,Maurya East Indian Cuisine - Liberty Village,603,"150 E Liberty St, Toronto ON M6K 3R5",(647) 347-7002,,True
43.773878,-79.492063,Bamiyan Kabob,623,"4205 Keele St, Toronto ON M3J 3T8",(416) 650-0111,7.8,True
43.773907,-79.502382,York Lanes Mall,130,"4700 Keele St (btwn York Blvd  & Ian MacDonald Blvd), Toronto ON M3J 1P3",(416) 736-5788,5.6,True
43.682373,-79.420391,Raahi Modern Indian Kitchen & Bar,806,"543 St Clair Ave W, Toronto ON M6C 1A3",,,False
43.648798,-79.397257,My Roti Place,226,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.650192,-79.388877,Little India Restaurant,616,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,465,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.655932,-79.36389,Adda Bistro Kitchen & Bar,682,"366 Queen St E, Toronto ON M5A 1T1",(647) 393-3164,,True
43.655637,-79.364872,Chachu's,725,"179 Parliament St (Queen), Toronto ON M5A 2Z4",,,False
43.650796,-79.369713,Butter Chicken Roti,957,"201 King St, Toronto ON M9N 1L8",(416) 551-9933,,True
43.666889,-79.369184,Butter Chicken Factory,697,"556 Parliament St (at Prospect St.), Toronto ON M4X 1P6",(416) 964-7583,8.4,True
43.667943,-79.385626,Kothur Indian Cuisine,758,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,False
43.669386,-79.385856,Suski Biriyani House,874,"15 Hayden St (nr Yonge St), Toronto ON M4Y 2P2",(416) 515-1957,6.6,True
