name,distance,address,telephone,rating,review_counts,closed
Govinda's,782.2454860768642,"('243 Avenue Road', 'Toronto, ON M5R 2J6', 'Canada')",+1 888-218-1040,4.0,43,False
Ghazale Restaurant,1114.789765139735,"('504 Bloor Street W', 'Toronto, ON M5S 1Y3', 'Canada')",+1 416-537-4417,3.5,98,False
Fresh Kitchen + Juice Bar,522.2400143542064,"('326 Bloor Street W', 'Toronto, ON M5S 1W5', 'Canada')",+1 416-599-4442,3.5,337,False
M Biryani House,820.5880022516445,"('F03-2 Bloor Street W', 'Toronto, ON M5T 1G1', 'Canada')",+1 647-340-4180,2.5,2,False
Exotic Tandoori Restaurant,944.3287541659508,"('11 Charles Street W', 'Toronto, ON M4Y 1R4', 'Canada')",+1 416-964-1616,3.0,2,False
Gully,985.8742601548357,"('521 Bloor Street W', 'Toronto, ON M5S 1Y4', 'Canada')",+1 416-516-9099,4.5,3,False
Bombay Roti,1021.0164970113511,"('529 Bloor Street W', 'Toronto, ON M5S 1Y5', 'Canada')",+1 647-352-7684,3.5,21,False
Ceylon Spice by Esther,900.9377123411792,"('2 Bloor St W', 'L35', 'Toronto, ON M5T 1G1', 'Canada')",,2.0,5,False
Tandori,979.9867347780311,"('Hudson Bay Centre', '2 Bloor Street E', 'Toronto, ON M4W 3T3', 'Canada')",+1 416-580-9311,3.0,7,False
Amal,505.7472955374332,"('131 Bloor Street W', '2nd Floor', 'Toronto, ON M5S 3L7', 'Canada')",+1 416-551-9929,3.5,88,False
My Roti Place,755.9606960309071,"('948 Queen Street E', 'Toronto, ON M4M 1J7', 'Canada')",+1 416-778-4448,4.0,14,False
Tabule Middle Eastern Cuisine,309.88250538540217,"('810 Queen Street  E', 'Toronto, ON M4M 1H7', 'Canada')",+1 416-465-2500,4.0,203,False
Dil Se Indian Restaurant & Bar,150.17013049076849,"('335 Roncesvalles Avenue', 'Toronto, ON M6R 2M8', 'Canada')",+1 416-532-4141,4.5,23,False
Bawara,678.3763036583667,"('1570 Bloor St W', 'Toronto, ON M5G 1S4', 'Canada')",+1 416-532-2323,4.5,13,False
Cafe Tibet Bar & Grill,41.08937565146867,"('390 Roncesvalles Avenue', 'Toronto, ON M6R 2M9', 'Canada')",+1 416-792-9258,4.5,23,False
South Indian Dosa Mahal,1097.5302202140626,"('1285 Bloor Street W', 'Toronto, ON M6H 1N7', 'Canada')",+1 416-588-4147,4.5,2,False
Tadka Express,1126.019447100556,"('675 Lansdowne Avenue', 'Toronto, ON M6H 3Y9', 'Canada')",+1 416-551-7891,3.0,2,False
Himalayan Kitchen,25.68189900603515,"('1526 Queen Street W', 'Toronto, ON M6R 1A1', 'Canada')",+1 416-536-4138,4.5,152,False
Mother India,246.73508466145535,"('1456 Queen Street W', 'Toronto, ON M6K 1M2', 'Canada')",+1 416-588-4634,4.0,207,False
Dil Se Indian Restaurant & Bar,1327.148038901616,"('335 Roncesvalles Avenue', 'Toronto, ON M6R 2M8', 'Canada')",+1 416-532-4141,4.5,23,False
Roja's Kitchen,556.5345995979413,"('1647 Queen Street W', 'Toronto, ON M6R 1A9', 'Canada')",+1 647-657-2600,5.0,2,False
Garleek Kitchen,88.43545362311387,"('1500 Queen Street W', 'Toronto, ON M6R 1A4', 'Canada')",+1 416-551-0929,4.5,53,False
South Indian Dosa Mahal,567.1636152169297,"('9 Roncesvalles Avenue', 'Toronto, ON M6R 2K2', 'Canada')",+1 647-341-8553,4.0,13,False
OM Restaurant and Bar,129.90081639641986,"('1439 Queen Street W', 'Toronto, ON M6R 1A1', 'Canada')",+1 416-532-3901,4.0,52,False
Momo Cafe & Zomsa Bar,94.95015212828108,"('1498 Queen Street W', 'Toronto, ON M6R 1A4', 'Canada')",+1 416-551-0997,5.0,2,False
Little Tibet  Restaurant,91.2724866964545,"('1449A Queen Street W', 'Toronto, ON M6R 1A1', 'Canada')",+1 416-532-9728,4.5,26,False
Loga's Corner,263.6338431924909,"('216C Close Avenue', 'Toronto, ON M6K 2V5', 'Canada')",+1 647-761-0965,4.5,174,False
Norling,58.51956749022132,"('1512 Queen Street W', 'Toronto, ON M6R 1A4', 'Canada')",+1 416-532-2877,4.0,72,False
Dave's Hot Chicken,133.10882275333114,"('1582 Queen Street W', 'Toronto, ON M6R 1A6', 'Canada')",+1 416-546-3776,3.5,63,False
Shangrila Tibetan & Asian Cuisine,195.34161067526554,"('1600 Queen Street W', 'Toronto, ON M6R 1A8', 'Canada')",+1 416-588-1100,4.0,96,False
IST Snack Bar,668.3721835322979,"('1263 Queen Street W', 'Toronto, ON M6K 1L4', 'Canada')",,3.5,13,False
Himalayan Kitchen,633.5403245763792,"('1526 Queen Street W', 'Toronto, ON M6R 1A1', 'Canada')",+1 416-536-4138,4.5,152,False
Mother India,491.4521952722295,"('1456 Queen Street W', 'Toronto, ON M6K 1M2', 'Canada')",+1 416-588-4634,4.0,207,False
Garleek Kitchen,590.0861480226926,"('1500 Queen Street W', 'Toronto, ON M6R 1A4', 'Canada')",+1 416-551-0929,4.5,53,False
OM Restaurant and Bar,536.4758294672126,"('1439 Queen Street W', 'Toronto, ON M6R 1A1', 'Canada')",+1 416-532-3901,4.0,52,False
Momo Cafe & Zomsa Bar,580.9668693788376,"('1498 Queen Street W', 'Toronto, ON M6R 1A4', 'Canada')",+1 416-551-0997,5.0,2,False
Loga's Corner,439.6343948293617,"('216C Close Avenue', 'Toronto, ON M6K 2V5', 'Canada')",+1 647-761-0965,4.5,174,False
IST Snack Bar,401.68862616309724,"('1263 Queen Street W', 'Toronto, ON M6K 1L4', 'Canada')",,3.5,13,False
Little Tibet  Restaurant,567.1960275416765,"('1449A Queen Street W', 'Toronto, ON M6R 1A1', 'Canada')",+1 416-532-9728,4.5,26,False
Norling,608.4155851178381,"('1512 Queen Street W', 'Toronto, ON M6R 1A4', 'Canada')",+1 416-532-2877,4.0,72,False
6ixTriangles,815.5950111791763,"('127 Jefferson Avenue', 'Toronto, ON M6K 3E4', 'Canada')",+1 416-539-0555,3.5,7,False
Dave's Hot Chicken,763.105282527798,"('1582 Queen Street W', 'Toronto, ON M6R 1A6', 'Canada')",+1 416-546-3776,3.5,63,False
Shangrila Tibetan & Asian Cuisine,814.8945859261682,"('1600 Queen Street W', 'Toronto, ON M6R 1A8', 'Canada')",+1 416-588-1100,4.0,96,False
Dil Se Indian Restaurant & Bar,635.8335871212322,"('335 Roncesvalles Avenue', 'Toronto, ON M6R 2M8', 'Canada')",+1 416-532-4141,4.5,23,False
Himalayan Kitchen,822.6270976714038,"('1526 Queen Street W', 'Toronto, ON M6R 1A1', 'Canada')",+1 416-536-4138,4.5,152,False
Roja's Kitchen,591.9948622005302,"('1647 Queen Street W', 'Toronto, ON M6R 1A9', 'Canada')",+1 647-657-2600,5.0,2,False
South Indian Dosa Mahal,525.7198219134376,"('9 Roncesvalles Avenue', 'Toronto, ON M6R 2K2', 'Canada')",+1 647-341-8553,4.0,13,False
Mother India,990.119400710063,"('1456 Queen Street W', 'Toronto, ON M6K 1M2', 'Canada')",+1 416-588-4634,4.0,207,False
Garleek Kitchen,865.9979343932458,"('1500 Queen Street W', 'Toronto, ON M6R 1A4', 'Canada')",+1 416-551-0929,4.5,53,False
Cafe Tibet Bar & Grill,824.1882427689429,"('390 Roncesvalles Avenue', 'Toronto, ON M6R 2M9', 'Canada')",+1 416-792-9258,4.5,23,False
OM Restaurant and Bar,919.2439014160831,"('1439 Queen Street W', 'Toronto, ON M6R 1A1', 'Canada')",+1 416-532-3901,4.0,52,False
Momo Cafe & Zomsa Bar,875.079003333983,"('1498 Queen Street W', 'Toronto, ON M6R 1A4', 'Canada')",+1 416-551-0997,5.0,2,False
Loga's Corner,1031.409327613629,"('216C Close Avenue', 'Toronto, ON M6K 2V5', 'Canada')",+1 647-761-0965,4.5,174,False
Little Tibet  Restaurant,888.4194243051074,"('1449A Queen Street W', 'Toronto, ON M6R 1A1', 'Canada')",+1 416-532-9728,4.5,26,False
Norling,846.9604735378135,"('1512 Queen Street W', 'Toronto, ON M6R 1A4', 'Canada')",+1 416-532-2877,4.0,72,False
Shangrila Tibetan & Asian Cuisine,680.8353925787617,"('1600 Queen Street W', 'Toronto, ON M6R 1A8', 'Canada')",+1 416-588-1100,4.0,96,False
Dave's Hot Chicken,714.6645625714864,"('1582 Queen Street W', 'Toronto, ON M6R 1A6', 'Canada')",+1 416-546-3776,3.5,63,False
Dil Se Indian Restaurant & Bar,443.0463605370014,"('335 Roncesvalles Avenue', 'Toronto, ON M6R 2M8', 'Canada')",+1 416-532-4141,4.5,23,False
Bawara,1082.070641538509,"('1570 Bloor St W', 'Toronto, ON M5G 1S4', 'Canada')",+1 416-532-2323,4.5,13,False
Himalayan Kitchen,1087.343905316063,"('1526 Queen Street W', 'Toronto, ON M6R 1A1', 'Canada')",+1 416-536-4138,4.5,152,False
Mother India,1135.7003080580241,"('1456 Queen Street W', 'Toronto, ON M6K 1M2', 'Canada')",+1 416-588-4634,4.0,207,False
Cafe Tibet Bar & Grill,559.7436339598689,"('390 Roncesvalles Avenue', 'Toronto, ON M6R 2M9', 'Canada')",+1 416-792-9258,4.5,23,False
Garleek Kitchen,1093.8652919013339,"('1500 Queen Street W', 'Toronto, ON M6R 1A4', 'Canada')",+1 416-551-0929,4.5,53,False
Momo Cafe & Zomsa Bar,1101.6571224198308,"('1498 Queen Street W', 'Toronto, ON M6R 1A4', 'Canada')",+1 416-551-0997,5.0,2,False
OM Restaurant and Bar,1141.6255963901247,"('1439 Queen Street W', 'Toronto, ON M6R 1A1', 'Canada')",+1 416-532-3901,4.0,52,False
Mirch Indian Cuisine,918.9556558824327,"('900 Dufferin St', 'Toronto, ON M6H 4E7', 'Canada')",+1 416-885-4934,4.0,10,False
Loga's Corner,1190.89887207489,"('216C Close Avenue', 'Toronto, ON M6K 2V5', 'Canada')",+1 647-761-0965,4.5,174,False
Norling,1093.1606833299315,"('1512 Queen Street W', 'Toronto, ON M6R 1A4', 'Canada')",+1 416-532-2877,4.0,72,False
Banjara Indian Cuisine,470.679420076267,"('796 Bloor Street W', 'Toronto, ON M6G 1L7', 'Canada')",+1 416-963-9360,3.5,453,False
Indian Desire,790.7951486414341,"('469 Bloor Street W', 'Toronto, ON M5S 1X9', 'Canada')",+1 416-519-0604,4.5,18,False
Madras Masala,468.43505045642144,"('796 Bloor Street W', 'Suite 1', 'Toronto, ON M6G 1L7', 'Canada')",+1 647-342-4359,4.0,160,False
My Roti Place,536.485271324782,"('810 Bloor Street W', 'Toronto, ON M6G 1L9', 'Canada')",+1 416-588-0202,4.0,2,False
The Chulo,761.4226266694616,"('394 Bloor Street', 'Unit 102', 'Toronto, ON M5S 1X4', 'Canada')",+1 416-925-9777,4.0,2,False
Matha Roti - East Indian Cuisine,817.4998534712889,"('141 Harbord Street', 'Toronto, ON M5S 2M2', 'Canada')",+1 416-966-6955,4.0,34,False
Naans & More,428.8499349679442,"('795 Bathurst St', 'Toronto, ON M5S 1Z5', 'Canada')",,5.0,1,False
Ghazale Restaurant,458.4176640382355,"('504 Bloor Street W', 'Toronto, ON M5S 1Y3', 'Canada')",+1 416-537-4417,3.5,98,False
Annapurna Vegetarian Restaurant,1003.1969348739395,"('1085 Bathurst Street', 'Toronto, ON M5R 3G8', 'Canada')",+1 416-537-8513,4.0,40,False
Gully,593.4017908051236,"('521 Bloor Street W', 'Toronto, ON M5S 1Y4', 'Canada')",+1 416-516-9099,4.5,3,False
Bombay Roti,559.5114814311057,"('529 Bloor Street W', 'Toronto, ON M5S 1Y5', 'Canada')",+1 647-352-7684,3.5,21,False
Samrat Indian Cuisine,971.998294033491,"('648 College St', 'Toronto, ON M6G 1B8', 'Canada')",+1 905-724-1006,3.5,10,False
The Pomegranate Restaurant,1083.3606752572775,"('420 College Street', 'Toronto, ON M5T 1T3', 'Canada')",+1 416-921-7557,4.0,197,False
Thindi,1135.2646146786249,"('400 College Street', 'Toronto, ON M5T 1S7', 'Canada')",,4.0,6,False
By The Way,720.9506706538828,"('400 Bloor Street W', 'Toronto, ON M5S 1X5', 'Canada')",+1 416-967-4295,3.5,96,False
Leela Indian Food Bar,1053.380699508723,"('1386 Gerrard Street E', 'Toronto, ON M4L 1Z2', 'Canada')",+1 416-461-8088,4.0,20,False
The Famous Indian Cuisine,1138.2686638733735,"('1410 Gerrard Street E', 'Toronto, ON M4L 1Z4', 'Canada')",+1 416-406-4511,4.0,66,False
Lahore Tikka House,1004.793461421675,"('1365 Gerrard Street E', 'Toronto, ON M4L 1Z3', 'Canada')",+1 416-406-1668,3.5,546,False
Chandni Chowk Restaurant,1196.599713097739,"('1426 Gerrard Street E', 'Toronto, ON M4L 1Z6', 'Canada')",+1 416-469-4466,4.0,32,False
KaSpace Cafe,399.30753623311875,"('1183 Queen Street E', 'Toronto, ON M4M 1L6', 'Canada')",+1 647-657-9600,5.0,9,False
Karma's Kitchen,1126.370523461882,"('1411 Gerrard Street E', 'Toronto, ON M4L 1Z5', 'Canada')",+1 647-345-2762,4.0,63,False
Motimahal,1190.075656670067,"('1422 Gerrard St E', 'Toronto, ON M4L 1Z6', 'Canada')",+1 416-461-3111,3.5,112,False
Lahore Grill & Fast Food,790.1304248639196,"('1274 Gerrard Street E', 'Toronto, ON M4L 1Y6', 'Canada')",+1 416-778-9785,3.5,14,False
Bombay Chowpatty,1056.4621552738026,"('1386 Gerrard St E', 'Toronto, ON M4L', 'Canada')",+1 416-405-8080,3.0,59,False
Gautama,1179.2096573289637,"('1416 Gerrard Street E', 'Toronto, ON M4L 1Z6', 'Canada')",+1 416-469-4444,3.5,64,False
The Social Gardener,970.3045482301516,"('1326 Gerrard Street  E', 'Toronto, ON M4L 1Z1', 'Canada')",+1 416-465-6021,3.5,5,False
My Roti Place,768.5758469989637,"('948 Queen Street E', 'Toronto, ON M4M 1J7', 'Canada')",+1 416-778-4448,4.0,14,False
Maha's,801.4831486033523,"('226 Greenwood Avenue', 'Toronto, ON M4L 2R2', 'Canada')",+1 416-462-2703,4.0,600,False
Baldev Paan Cold Drink House,1093.7323684501553,"('1399 Gerrard Street E', 'Toronto, ON M4L 1Z5', 'Canada')",+1 416-463-7226,3.5,4,False
Taste Of Tandooree And Sweets,992.7697425755798,"('1330 Gerrard Street E', 'Toronto, ON M4L 1Z1', 'Canada')",+1 416-519-4510,3.0,10,False
Nitya Restaurant,1207.8786433218852,"('1433 Gerrard St E', 'Toronto, ON M4L 1Z6', 'Canada')",+1 416-469-1500,3.5,4,False
India Paan,1194.9396200732917,"('1427 Gerrard St E', 'Toronto, ON M4L 1Z7', 'Canada')",+1 416-461-8914,2.0,4,False
Tabule Middle Eastern Cuisine,1190.6937121133371,"('810 Queen Street  E', 'Toronto, ON M4M 1H7', 'Canada')",+1 416-465-2500,4.0,203,False
Lahore BBQ Paan Center,1213.1550863135708,"('1435 Gerrard Street E', 'Toronto, ON M4L 1Z7', 'Canada')",+1 416-462-3293,3.0,15,False
Tandoor,1216.428167309928,"('1430 Gerrard St E', 'Toronto, ON M4L 1Z6', 'Canada')",+1 416-778-0033,1.0,4,False
King Place,329.01278997131067,"('236 Sherbourne Street', 'Unit 1', 'Toronto, ON M5A 2R7', 'Canada')",+1 647-352-0786,3.5,44,False
Suruthi's Take Out & Catering,969.2904382227936,"('585 Parliament Street', 'Toronto, ON M4X 1P9', 'Canada')",+1 416-925-1939,4.0,12,False
Bombay Palace,933.8980915385482,"('71 Jarvis Street', 'Toronto, ON M5C 2H2', 'Canada')",+1 416-368-8048,3.5,59,False
Momo Ghar,972.3554845461301,"('568 Parliament St', 'Toronto, ON M4X 1P6', 'Canada')",+1 416-920-8224,5.0,12,False
Butter Chicken Factory,959.9119516132934,"('560 Parliament Street', 'Toronto, ON M4X 1P8', 'Canada')",+1 416-964-7583,3.5,164,False
Chachu's,404.3599658830785,"('179 Parliament Street', 'Toronto, ON M5A 1T1', 'Canada')",,3.5,2,False
Butter Chicken Roti,903.5352895777485,"('201 King Street E', 'Unit 3', 'Toronto, ON M5A 1J5', 'Canada')",+1 416-551-9933,3.5,39,False
Laziz Curry Kitchen,684.8864198615005,"('151 Dundas St E', 'Toronto, ON M5B 1E4', 'Canada')",+1 416-762-9440,3.5,2,False
Curry Kitchen + Falafel,720.573377155068,"('139 Dundas Street E', 'Toronto, ON M5B 2N6', 'Canada')",+1 647-352-8779,5.0,1,False
786 Halal Biryani House,310.36908883418556,"('236 Sherbourne Street', 'Toronto, ON M5A 3X2', 'Canada')",+1 647-352-0786,2.0,6,False
Kabul Express,766.2121900727572,"('126 Dundas Street E', 'Toronto, ON M5B 1E2', 'Canada')",+1 647-351-1111,3.5,87,False
Touch,1237.9794487972968,"('1 Adelaide St E', 'Toronto, ON M5C 1J4', 'Canada')",+1 416-364-4203,3.0,20,False
Kabab & Tikah House,666.1834309811373,"('178 Carlton Street', 'Toronto, ON M5A 2K3', 'Canada')",+1 416-964-8414,2.0,10,False
Pita Land,797.9196104128292,"('102 Gerrard St E', 'Toronto, ON M5B 1G9', 'Canada')",+1 416-340-1991,3.5,52,False
Dil Se Indian Restaurant & Bar,672.4217950542883,"('335 Roncesvalles Avenue', 'Toronto, ON M6R 2M8', 'Canada')",+1 416-532-4141,4.5,23,False
Bawara,765.3692194646726,"('1570 Bloor St W', 'Toronto, ON M5G 1S4', 'Canada')",+1 416-532-2323,4.5,13,False
South Indian Dosa Mahal,512.0992719889765,"('1285 Bloor Street W', 'Toronto, ON M6H 1N7', 'Canada')",+1 416-588-4147,4.5,2,False
Mumbaikar Indian Restaurant and Bar,1205.2271551911028,"('1063 Bloor Street W', 'Toronto, ON M6H 1M5', 'Canada')",+1 416-533-1576,3.5,7,False
Cafe Tibet Bar & Grill,617.8597460763808,"('390 Roncesvalles Avenue', 'Toronto, ON M6R 2M9', 'Canada')",+1 416-792-9258,4.5,23,False
Tadka Express,549.6455185079506,"('675 Lansdowne Avenue', 'Toronto, ON M6H 3Y9', 'Canada')",+1 416-551-7891,3.0,2,False
Mirch Indian Cuisine,731.8378443426666,"('900 Dufferin St', 'Toronto, ON M6H 4E7', 'Canada')",+1 416-885-4934,4.0,10,False
South Indian Dosa Mahal,210.02677594721354,"('9 Roncesvalles Avenue', 'Toronto, ON M6R 2K2', 'Canada')",+1 647-341-8553,4.0,13,False
Himalayan Kitchen,786.7845647329642,"('1526 Queen Street W', 'Toronto, ON M6R 1A1', 'Canada')",+1 416-536-4138,4.5,152,False
Roja's Kitchen,257.3124532643195,"('1647 Queen Street W', 'Toronto, ON M6R 1A9', 'Canada')",+1 647-657-2600,5.0,2,False
Mother India,1004.0494349602785,"('1456 Queen Street W', 'Toronto, ON M6K 1M2', 'Canada')",+1 416-588-4634,4.0,207,False
Garleek Kitchen,848.0475619025135,"('1500 Queen Street W', 'Toronto, ON M6R 1A4', 'Canada')",+1 416-551-0929,4.5,53,False
OM Restaurant and Bar,890.0960121827637,"('1439 Queen Street W', 'Toronto, ON M6R 1A1', 'Canada')",+1 416-532-3901,4.0,52,False
Momo Cafe & Zomsa Bar,855.3996215814889,"('1498 Queen Street W', 'Toronto, ON M6R 1A4', 'Canada')",+1 416-551-0997,5.0,2,False
Little Tibet  Restaurant,849.2784815154009,"('1449A Queen Street W', 'Toronto, ON M6R 1A1', 'Canada')",+1 416-532-9728,4.5,26,False
Norling,819.3287193343086,"('1512 Queen Street W', 'Toronto, ON M6R 1A4', 'Canada')",+1 416-532-2877,4.0,72,False
Shangrila Tibetan & Asian Cuisine,571.8551355492247,"('1600 Queen Street W', 'Toronto, ON M6R 1A8', 'Canada')",+1 416-588-1100,4.0,96,False
Dave's Hot Chicken,631.4526596051144,"('1582 Queen Street W', 'Toronto, ON M6R 1A6', 'Canada')",+1 416-546-3776,3.5,63,False
Chachu's,454.25053201499793,"('179 Parliament Street', 'Toronto, ON M5A 1T1', 'Canada')",,3.5,2,False
Butter Chicken Roti,880.8764405175341,"('201 King Street E', 'Unit 3', 'Toronto, ON M5A 1J5', 'Canada')",+1 416-551-9933,3.5,39,False
King Place,1058.8393771978115,"('236 Sherbourne Street', 'Unit 1', 'Toronto, ON M5A 2R7', 'Canada')",+1 647-352-0786,3.5,44,False
Karma’s Kitchen,1027.7450782366677,"('140 The Esplanade', 'Unit 4', 'Toronto, ON M5A 4P5', 'Canada')",,2.0,1,False
Chaska,1186.8125009946175,"('16 Richardson Street', 'Unit 2', 'Toronto, ON M5A 1B4', 'Canada')",+1 416-594-0104,1.0,1,False
786 Halal Biryani House,1043.3158765415162,"('236 Sherbourne Street', 'Toronto, ON M5A 3X2', 'Canada')",+1 647-352-0786,2.0,6,False
Bhoj Indian Cuisine,204.5867348973405,"('21 Davenport Road', 'Toronto, ON M5R 1H2', 'Canada')",+1 416-961-8351,4.0,72,False
Utsav,302.7798168831721,"('69 Yorkville Ave', 'Toronto, ON M5R 1B8', 'Canada')",+1 416-961-8349,4.0,138,False
Poppadum,306.17986536902004,"('874 Yonge Street', 'Toronto, ON M4W 2J1', 'Canada')",+1 647-892-2907,5.0,6,False
Adrak,438.44805094923555,"('138 Avenue Road', 'Toronto, ON M5R 2H6', 'Canada')",+1 416-413-0777,3.5,11,False
Naan & Kabob,671.8562289197492,"('691 Yonge Street', 'Toronto, ON M4Y 2B2', 'Canada')",+1 416-972-6623,4.0,152,False
Kathmandu Restaurant,395.59899524618334,"('12 Cumberland Street', 'Toronto, ON M4W 1J5', 'Canada')",+1 647-345-4214,3.5,68,False
Suksi Biryani House,651.4955527763656,"('15 Hayden Street', 'Toronto, ON M4Y 2P2', 'Canada')",+1 416-515-1957,3.5,73,False
Govinda's,593.8819320591812,"('243 Avenue Road', 'Toronto, ON M5R 2J6', 'Canada')",+1 888-218-1040,4.0,43,False
PLANTA Yorkville,420.93452634176396,"('1221 Bay Street', 'Toronto, ON M5R 3P5', 'Canada')",+1 647-812-1221,4.0,509,False
Kothur Indian Cuisine,787.335730224514,"('649 Yonge Street', 'Toronto, ON M4Y 2A6', 'Canada')",+1 416-926-0953,3.5,104,False
M Biryani House,450.7112108862259,"('F03-2 Bloor Street W', 'Toronto, ON M5T 1G1', 'Canada')",+1 647-340-4180,2.5,2,False
Tandori,529.7558483152852,"('Hudson Bay Centre', '2 Bloor Street E', 'Toronto, ON M4W 3T3', 'Canada')",+1 416-580-9311,3.0,7,False
Exotic Tandoori Restaurant,684.4803629997704,"('11 Charles Street W', 'Toronto, ON M4Y 1R4', 'Canada')",+1 416-964-1616,3.0,2,False
Ceylon Spice by Esther,486.091207580093,"('2 Bloor St W', 'L35', 'Toronto, ON M5T 1G1', 'Canada')",,2.0,5,False
Butter Chicken Roti,907.1959241755106,"('646 Yonge Street', 'Toronto, ON M4Y 2A6', 'Canada')",+1 416-783-7634,3.5,20,False
Amal,559.5539140482198,"('131 Bloor Street W', '2nd Floor', 'Toronto, ON M5S 3L7', 'Canada')",+1 416-551-9929,3.5,88,False
Fresh Kitchen + Juice Bar,1245.318111288609,"('326 Bloor Street W', 'Toronto, ON M5S 1W5', 'Canada')",+1 416-599-4442,3.5,337,False
The Halal Guys,1105.415217630741,"('563 Yonge St', 'Toronto, ON M4Y 1Z2', 'Canada')",+1 416-901-1011,3.0,270,False
Wrap & Grab,1002.3606508033016,"('618 Yonge Street', 'Toronto, ON M4Y 1Z3', 'Canada')",+1 416-598-0505,2.0,7,False
Chachu's,460.8925836527881,"('179 Parliament Street', 'Toronto, ON M5A 1T1', 'Canada')",,3.5,2,False
Butter Chicken Roti,1087.6395348983533,"('201 King Street E', 'Unit 3', 'Toronto, ON M5A 1J5', 'Canada')",+1 416-551-9933,3.5,39,False
Karma’s Kitchen,1274.8385481992866,"('140 The Esplanade', 'Unit 4', 'Toronto, ON M5A 4P5', 'Canada')",,2.0,1,False
Tabule Middle Eastern Cuisine,1042.2671956345928,"('810 Queen Street  E', 'Toronto, ON M4M 1H7', 'Canada')",+1 416-465-2500,4.0,203,False
786 Halal Biryani House,1001.9942266099557,"('236 Sherbourne Street', 'Toronto, ON M5A 3X2', 'Canada')",+1 647-352-0786,2.0,6,False
Chowrasta Indian Cuisine,1100.1240617136614,"('164 Eglinton Avenue E', 'Toronto, ON M4P 1G4', 'Canada')",+1 416-486-6644,3.5,4,False
Red Hot Tandoori,1054.0068637858146,"('3030 Danforth Avenue', 'East York, ON M4C 1N2', 'Canada')",+1 416-901-6363,3.5,6,False
Al-Mani Grill and Biryani,515.9122494614917,"('2658 Danforth Ave', 'Toronto, ON M4C 1L7', 'Canada')",+1 416-690-7406,1.5,5,False
Brown Box,1113.4003080249422,"('3040 Danforth Avenue', 'East York, ON M4C 1N2', 'Canada')",+1 416-691-4440,3.5,3,False
Unity Cafe Corporation,728.4635680168408,"('2891 Danforth Avenue', 'Toronto, ON M4C 1M3', 'Canada')",+1 416-698-9166,4.0,1,False
Hakka Chopsticks,838.8479033397678,"('2940 Danforth Avenue', 'Toronto, ON M4C 1M5', 'Canada')",+1 647-352-4888,4.0,14,False
Hot Pot Cafe,982.383454352473,"('2134 Danforth Avenue', 'Toronto, ON M4C 1J9', 'Canada')",+1 647-349-9399,5.0,5,False
